from_stop_id,to_stop_id,transfer_type,min_transfer_time
"8220DB001761","8220DB001776","2","120"
"8220DB001762","8220DB001761","2","120"
"8220DB001762","8220DB001776","2","0"
"8220DB001775","8220DB001763","2","0"
"8220DB001775","8220DB001651","2","438"
"8220DB001763","8220DB001775","2","0"
"8220DB001763","8220DB001651","2","438"
"8220DB001776","8220DB001761","2","120"
"8220DB001776","8220DB001762","2","0"
"8220DB001772","8220DB001766","2","0"
"8220DB001772","8220DB001767","2","60"
"8240DB001640","8220DB000220","2","654"
"8240DB001640","8220DB001641","2","654"
"8240DB001640","8240DB000231","2","336"
"8240DB001640","8240DB001622","2","336"
"8220DB000220","8240DB001640","2","654"
"8220DB000220","8220DB001641","2","0"
"8220DB000220","8220DB000209","2","120"
"8220DB000220","8220DB000210","2","150"
"8220DB001641","8240DB001640","2","654"
"8220DB001641","8220DB000220","2","0"
"8220DB001641","8220DB000209","2","120"
"8220DB001641","8220DB000210","2","150"
"8220DB001642","8220B1001401","2","0"
"8220DB001643","8220DB000211","2","0"
"8220DB001643","8220DB000207","2","120"
"8240DB001639","8240DB001624","2","0"
"8240DB001639","8240DB000974","2","240"
"8240DB001639","8240DB000991","2","240"
"8240DB001639","8240DB000973","2","360"
"8240DB001639","8240DB000992","2","360"
"8240DB001624","8240DB001639","2","0"
"8240DB001624","8240DB000974","2","240"
"8240DB001624","8240DB000991","2","240"
"8240DB001624","8240DB000973","2","360"
"8240DB001624","8240DB000992","2","360"
"8240DB000231","8240DB001640","2","336"
"8240DB000231","8240DB001622","2","0"
"8240DB000231","8240DB000222","2","90"
"8240DB000231","8240DB000230","2","90"
"8240DB000231","8240DB000221","2","60"
"8240DB001622","8240DB001640","2","336"
"8240DB001622","8240DB000231","2","0"
"8240DB001622","8240DB000222","2","90"
"8240DB001622","8240DB000230","2","90"
"8240DB001622","8240DB000221","2","60"
"8220DB001649","8220DB001712","2","0"
"8220DB001712","8220DB001649","2","0"
"8220DB001651","8220DB001775","2","438"
"8220DB001651","8220DB001763","2","438"
"8220DB001646","8220DB001644","2","0"
"8220DB001644","8220DB001646","2","0"
"8220DB001647","8220DB001715","2","90"
"8220DB001647","8220DB001476","2","150"
"8220DB001607","8220DB004363","2","0"
"8220DB001615","8220DB001616","2","0"
"8220DB001616","8220DB001615","2","0"
"8220DB001614","8220DB000195","2","468"
"8220DB001610","8220DB001592","2","540"
"8220DB001592","8220DB001610","2","540"
"8220DB001707","8220DB001709","2","378"
"8220DB001707","8220DB001655","2","378"
"8220DB001707","8220DB001657","2","0"
"8220DB001709","8220DB001707","2","378"
"8220DB001709","8220DB001655","2","0"
"8220DB001709","8220DB001657","2","378"
"8220DB001708","8220DB001656","2","0"
"8220DB001911","8220DB001909","2","0"
"8220DB000802","8220DB001710","2","0"
"8220DB001710","8220DB000802","2","0"
"8220DB001660","8220DB001702","2","0"
"8220DB001702","8220DB001660","2","0"
"8220DB001704","8220DB001659","2","0"
"8220DB001705","8220DB001658","2","0"
"8220DB001715","8220DB001447","2","300"
"8220DB001715","8220DB004407","2","300"
"8220DB001715","8220DB001647","2","90"
"8220DB001661","8220DB001701","2","0"
"8220DB001701","8220DB001661","2","0"
"8220DB001659","8220DB001704","2","0"
"8220DB001662","8220DB001700","2","0"
"8220DB001662","8220DB001664","2","450"
"8220DB001662","8220DB001698","2","450"
"8220DB001700","8220DB001662","2","0"
"8220DB001700","8220DB001664","2","450"
"8220DB001700","8220DB001698","2","450"
"8220DB001658","8220DB001705","2","0"
"8220DB001655","8220DB001707","2","378"
"8220DB001655","8220DB001709","2","0"
"8220DB001655","8220DB001657","2","378"
"8220DB001656","8220DB001708","2","0"
"8220DB001657","8220DB001707","2","0"
"8220DB001657","8220DB001709","2","378"
"8220DB001657","8220DB001655","2","378"
"8220DB001664","8220DB001662","2","450"
"8220DB001664","8220DB001700","2","450"
"8220DB001664","8220DB001698","2","0"
"8220DB001698","8220DB001662","2","450"
"8220DB001698","8220DB001700","2","450"
"8220DB001698","8220DB001664","2","0"
"8220DB001665","8220DB001696","2","0"
"8220DB001696","8220DB001665","2","0"
"8220DB001667","8220DB001695","2","0"
"8220DB002200","8220DB002198","2","180"
"8220DB002200","8220DB002244","2","180"
"8230DB002206","8230DB002205","2","0"
"8230DB002205","8230DB002206","2","0"
"8220DB002198","8220DB002200","2","180"
"8220DB002198","8220DB002244","2","0"
"8220DB002244","8220DB002200","2","180"
"8220DB002244","8220DB002198","2","0"
"8220DB002194","8220DB002248","2","0"
"8220DB002248","8220DB002194","2","0"
"8220DB002247","8220DB002195","2","0"
"8220DB002195","8220DB002247","2","0"
"8220DB002245","8220DB002197","2","120"
"8220DB002197","8220DB002245","2","120"
"8220DB002105","8220DB002181","2","0"
"8220DB002181","8220DB002105","2","0"
"8220DB002103","8220DB002184","2","120"
"8220DB002099","8220DB002101","2","120"
"8220DB002099","8220DB001424","2","0"
"8220DB002101","8220DB002099","2","120"
"8220DB002101","8220DB001424","2","120"
"8220DB002102","8220DB002184","2","180"
"8220DB002190","8220DB001406","2","0"
"8220DB002190","8220DB001382","2","120"
"8220DB001406","8220DB002190","2","0"
"8220DB001406","8220DB001382","2","120"
"8220DB002188","8220DB002095","2","0"
"8220DB007412","8220DB005025","2","0"
"8220DB005025","8220DB007412","2","0"
"8220DB002312","8220DB005099","2","0"
"8220DB002259","8220DB002281","2","0"
"8220DB002259","8220DB002260","2","216"
"8220DB002281","8220DB002259","2","0"
"8220DB002281","8220DB002260","2","216"
"8220DB002282","8220DB002258","2","0"
"8220DB002258","8220DB002282","2","0"
"8220DB002327","8220DB002416","2","60"
"8220DB002327","8230DB002320","2","120"
"8220DB002327","8220DB002434","2","120"
"8220DB002329","8220DB002330","2","228"
"8220DB002330","8220DB002329","2","228"
"8220DB002315","8220DB002379","2","0"
"8220DB002278","8220DB002508","2","300"
"8220DB002278","8220DB004469","2","300"
"8220DB002278","8220DB002262","2","300"
"8220DB002278","8220DB007514","2","0"
"8220DB002260","8220DB002259","2","216"
"8220DB002260","8220DB002281","2","216"
"8220DB002262","8220DB002278","2","300"
"8220DB002262","8220DB007514","2","300"
"8220DB000616","8220DB002255","2","0"
"8220DB000616","8220DB000519","2","0"
"8220DB002255","8220DB000616","2","0"
"8220DB002255","8220DB000519","2","0"
"8220DB002256","8220DB002283","2","0"
"8220DB001941","8220DB001996","2","0"
"8220DB001941","8220DB001940","2","150"
"8220DB001941","8220DB001997","2","150"
"8220DB001944","8220DB001993","2","0"
"8220DB001993","8220DB001944","2","0"
"8220DB001996","8220DB001941","2","0"
"8220DB001996","8220DB001940","2","150"
"8220DB001996","8220DB001997","2","150"
"8220DB001940","8220DB001941","2","150"
"8220DB001940","8220DB001996","2","150"
"8220DB001940","8220DB001997","2","0"
"8220DB001937","8220DB001444","2","360"
"8220DB001999","8220DB001938","2","0"
"8220DB001938","8220DB001999","2","0"
"8220DB001998","8220DB001939","2","0"
"8220DB001939","8220DB001998","2","0"
"8220DB001985","8220DB001951","2","0"
"8220DB001985","8220DB001952","2","192"
"8220DB001951","8220DB001985","2","0"
"8220DB001951","8220DB001952","2","192"
"8220DB001952","8220DB001985","2","192"
"8220DB001952","8220DB001951","2","192"
"8220DB001992","8220DB001945","2","0"
"8220DB001945","8220DB001992","2","0"
"8220DB001990","8220DB001946","2","0"
"8220DB001990","8220DB001989","2","60"
"8220DB001946","8220DB001990","2","0"
"8220DB001946","8220DB001989","2","60"
"8220DB001805","8220DB001804","2","90"
"8220DB001805","8220DB001795","2","90"
"8220DB001805","8220DB000833","2","120"
"8220DB001805","8220DB000820","2","120"
"8220DB001805","8220DB001906","2","60"
"8220DB001905","8220DB001806","2","0"
"8220DB001806","8220DB001905","2","0"
"8220DB001803","8220DB001804","2","210"
"8220DB001803","8220DB001795","2","210"
"8220DB001803","8220DB001802","2","0"
"8220DB001803","8220DB000833","2","120"
"8220DB001803","8220DB000820","2","120"
"8220DB004782","8220DB001800","2","270"
"8220DB004782","8220DB001782","2","270"
"8220DB004782","8220DB001801","2","0"
"8220DB004782","8220DB001241","2","420"
"8220DB004782","8220DB001223","2","420"
"8220DB004782","8220DB001275","2","360"
"8220DB004782","8220DB001276","2","360"
"8220DB004782","8220DB001277","2","240"
"8220DB004782","8220DB001198","2","240"
"8220DB004782","8220DB001199","2","360"
"8220DB001801","8220DB001800","2","270"
"8220DB001801","8220DB001782","2","270"
"8220DB001801","8220DB004782","2","0"
"8220DB001801","8220DB001241","2","420"
"8220DB001801","8220DB001223","2","420"
"8220DB001801","8220DB001275","2","360"
"8220DB001801","8220DB001276","2","360"
"8220DB001801","8220DB001277","2","240"
"8220DB001801","8220DB001198","2","240"
"8220DB001801","8220DB001199","2","360"
"8220DB001802","8220DB001804","2","210"
"8220DB001802","8220DB001795","2","210"
"8220DB001802","8220DB001803","2","0"
"8220DB001802","8220DB000833","2","120"
"8220DB001802","8220DB000820","2","120"
"8220DB000833","8220DB001805","2","120"
"8220DB000833","8220DB001803","2","120"
"8220DB000833","8220DB001802","2","120"
"8220DB000833","8220DB000820","2","0"
"8220DB000820","8220DB001805","2","120"
"8220DB000820","8220DB001803","2","120"
"8220DB000820","8220DB001802","2","120"
"8220DB000820","8220DB000833","2","0"
"8220DB001908","8220DB001913","2","0"
"8220DB001913","8220DB001908","2","0"
"8220DB001914","8220DB001907","2","120"
"8220DB001906","8220DB001805","2","60"
"8220DB001907","8220DB001914","2","120"
"8220DB001909","8220DB001911","2","0"
"8220DB007053","8220DB002086","2","0"
"8220DB007053","8220DB002088","2","120"
"8220DB007053","8220DB000422","2","120"
"8220DB007053","8220DB000478","2","120"
"8220DB002086","8220DB007053","2","0"
"8220DB002086","8220DB002088","2","120"
"8220DB002086","8220DB000422","2","120"
"8220DB002086","8220DB000478","2","120"
"8220DB002087","8220DB004455","2","120"
"8220DB002001","8220DB001444","2","360"
"8220DB002002","8220DB002385","2","240"
"8220DB002002","8220DB002003","2","0"
"8220DB002002","8220DB001444","2","360"
"8220DB002003","8220DB002385","2","240"
"8220DB002003","8220DB002002","2","0"
"8220DB002003","8220DB001444","2","360"
"8220DB002095","8220DB002188","2","0"
"8220DB002088","8220DB007053","2","120"
"8220DB002088","8220DB002086","2","120"
"8220DB002088","8220DB000422","2","240"
"8220DB002088","8220DB000478","2","240"
"8220DB001954","8220DB001984","2","0"
"8220DB001984","8220DB001954","2","0"
"8220DB001997","8220DB001941","2","150"
"8220DB001997","8220DB001996","2","150"
"8220DB001997","8220DB001940","2","0"
"8220DB004516","8220DB001994","2","0"
"8220DB001994","8220DB004516","2","0"
"8220DB001989","8220DB001990","2","60"
"8220DB001989","8220DB001946","2","60"
"8230DB001304","8230DB005129","2","216"
"8230DB001304","8230DB005132","2","216"
"8230DB001305","8230DB001330","2","0"
"8250DB001281","8250DB001306","2","0"
"8250DB001281","8250DB001309","2","600"
"8250DB001281","8250DB001318","2","600"
"8250DB001306","8250DB001281","2","0"
"8250DB001306","8250DB001309","2","600"
"8250DB001306","8250DB001318","2","600"
"8230DB001333","8230DB001301","2","240"
"8230DB001333","8220DB001300","2","408"
"8230DB001333","8220DB007293","2","408"
"8230DB001301","8230DB001333","2","240"
"8230DB001301","8220DB001300","2","408"
"8230DB001301","8220DB007293","2","408"
"8230DB001157","8230DB001127","2","0"
"8230DB001325","8230DB001324","2","0"
"8230DB001325","8230DB001326","2","252"
"8230DB001325","8230DB001323","2","252"
"8230DB001324","8230DB001325","2","0"
"8230DB001324","8230DB001326","2","252"
"8230DB001324","8230DB001323","2","252"
"8230DB001326","8230DB001325","2","252"
"8230DB001326","8230DB001324","2","252"
"8230DB001326","8230DB001323","2","0"
"8230DB001323","8230DB001325","2","252"
"8230DB001323","8230DB001324","2","252"
"8230DB001323","8230DB001326","2","0"
"8230DB001321","8230DB001328","2","0"
"8250DB001308","8250DB001319","2","0"
"8250DB001319","8250DB001308","2","0"
"8230DB001142","8230DB001154","2","228"
"8230DB001142","8230DB001141","2","228"
"8230DB001142","8230DB002515","2","486"
"8230DB001143","8230DB001152","2","0"
"8230DB001152","8230DB001143","2","0"
"8230DB001144","8230DB001151","2","0"
"8230DB001145","8230DB001150","2","0"
"8230DB001150","8230DB001145","2","0"
"8230DB001154","8230DB001142","2","228"
"8230DB001154","8230DB001141","2","0"
"8230DB001141","8230DB001142","2","228"
"8230DB001141","8230DB001154","2","0"
"8230DB001135","8230DB001137","2","0"
"8230DB001135","8230DB007063","2","456"
"8230DB001137","8230DB001135","2","0"
"8230DB001137","8230DB007063","2","456"
"8230DB001131","8230DB001139","2","0"
"8230DB001139","8230DB001131","2","0"
"8230DB001151","8230DB001144","2","0"
"8230DB001959","8230DB001958","2","588"
"8230DB001975","8230DB004379","2","300"
"8230DB004379","8230DB001975","2","300"
"8230DB001970","8230DB001972","2","0"
"8230DB001972","8230DB001970","2","0"
"8230DB001973","8230DB001969","2","0"
"8230DB001968","8230DB001974","2","0"
"8230DB001969","8230DB001973","2","0"
"8230DB001974","8230DB001968","2","0"
"8230DB002115","8230DB002158","2","0"
"8230DB002158","8230DB002115","2","0"
"8230DB002130","8230DB002117","2","0"
"8230DB002117","8230DB002130","2","0"
"8230DB002110","8230DB003425","2","180"
"8230DB002161","8230DB002111","2","0"
"8230DB002111","8230DB002161","2","0"
"8230DB001958","8230DB001959","2","588"
"8230DB001328","8230DB001321","2","0"
"8230DB001330","8230DB001305","2","0"
"8230DB001964","8230DB001965","2","60"
"8230DB001965","8230DB001964","2","60"
"8230DB004549","8230DB001966","2","0"
"8230DB001966","8230DB004549","2","0"
"8220DB007424","8220DB007427","2","0"
"8220DB007414","8220DB001398","2","0"
"8220DB001398","8220DB007414","2","0"
"8220DB007454","8220DB007438","2","390"
"8220DB007438","8220DB007454","2","390"
"8230DB001107","8230DB001104","2","180"
"8230DB001108","8230DB001103","2","60"
"8230DB001109","8230DB001110","2","210"
"8230DB001109","8230DB001101","2","210"
"8230DB001109","8230DB001102","2","60"
"8230DB001110","8230DB001109","2","210"
"8230DB001110","8230DB001101","2","0"
"8230DB001101","8230DB001109","2","210"
"8230DB001101","8230DB001110","2","0"
"8230DB001127","8230DB001157","2","0"
"8230DB004392","8230DB001105","2","0"
"8230DB001105","8230DB004392","2","0"
"8230B5992601","8230DB004646","2","0"
"8230B5992601","8230DB004640","2","0"
"8230DB004646","8230B5992601","2","0"
"8230DB004646","8230DB004640","2","0"
"8230DB004640","8230B5992601","2","0"
"8230DB004640","8230DB004646","2","0"
"8230DB001102","8230DB001109","2","60"
"8230DB001103","8230DB001108","2","60"
"8230DB001104","8230DB001107","2","180"
"8230DB001099","8230DB001100","2","0"
"8230DB001100","8230DB001099","2","0"
"8230DB002118","8230DB002129","2","0"
"8230DB002336","8230DB002372","2","0"
"8230DB002372","8230DB002336","2","0"
"8230DB002339","8230DB002371","2","60"
"8230DB002430","8230DB002420","2","0"
"8230DB002420","8230DB002430","2","0"
"8230DB002340","8230DB002370","2","0"
"8230DB002335","8230DB002373","2","180"
"8230DB002322","8230DB002324","2","0"
"8230DB002324","8230DB002322","2","0"
"8230DB002326","8230DB002321","2","0"
"8230DB002349","8230DB002360","2","0"
"8230DB002360","8230DB002349","2","0"
"8230DB002364","8230DB002345","2","0"
"8230DB002345","8230DB002364","2","0"
"8230DB002232","8230DB002218","2","120"
"8230DB002233","8230DB002219","2","60"
"8230DB002233","8230DB003365","2","240"
"8230DB002233","8230DB003374","2","240"
"8230DB002217","8230DB002234","2","0"
"8230DB002234","8230DB002217","2","0"
"8230DB002227","8230DB002225","2","0"
"8230DB002225","8230DB002227","2","0"
"8230DB002226","8230DB002228","2","0"
"8230DB002228","8230DB002226","2","0"
"8230DB002229","8230DB002223","2","60"
"8230DB002229","8230DB002224","2","120"
"8230DB002201","8230DB002242","2","0"
"8230DB002242","8230DB002201","2","0"
"8230DB002320","8220DB002416","2","60"
"8230DB002320","8220DB002327","2","120"
"8230DB002320","8230DB005150","2","60"
"8230DB002320","8220DB002434","2","120"
"8230DB002321","8230DB002326","2","0"
"8230DB002241","8230DB004401","2","0"
"8230DB004401","8230DB002241","2","0"
"8230DB002239","8230DB002213","2","90"
"8230DB002239","8230B1025101","2","90"
"8220DB002409","8220DB002398","2","0"
"8220DB002398","8220DB002409","2","0"
"8230DB002399","8230DB002406","2","396"
"8230DB002399","8230DB002400","2","396"
"8230DB002399","8230DB002408","2","60"
"8230DB002406","8230DB002399","2","396"
"8230DB002406","8230DB002400","2","0"
"8230DB002400","8230DB002399","2","396"
"8230DB002400","8230DB002406","2","0"
"8220DB002397","8220DB002410","2","0"
"8230DB006083","8230DB002773","2","0"
"8220DB002395","8220DB001117","2","120"
"8220DB002395","8220DB001089","2","120"
"8220DB002396","8220DB002411","2","0"
"8230DB002408","8230DB002399","2","60"
"8220DB002410","8220DB002397","2","0"
"8220DB002411","8220DB002396","2","0"
"8230DB002402","8230DB002405","2","0"
"8230DB002405","8230DB002402","2","0"
"8230DB002374","8230DB004670","2","0"
"8230DB004670","8230DB002374","2","0"
"8230DB002355","8230DB002353","2","0"
"8230DB002353","8230DB002355","2","0"
"8230DB002370","8230DB002340","2","0"
"8230DB002371","8230DB002339","2","60"
"8230DB002373","8230DB002335","2","180"
"8230DB002369","8230DB002601","2","0"
"8230DB002601","8230DB002369","2","0"
"8230DB002148","8230DB002141","2","0"
"8230DB002141","8230DB002148","2","0"
"8230DB002147","8230DB002142","2","0"
"8230DB002142","8230DB002147","2","0"
"8230DB002138","8230DB002151","2","0"
"8230DB002151","8230DB002138","2","0"
"8230DB002153","8230DB002136","2","0"
"8230DB002154","8230DB007201","2","480"
"8230DB002126","8230DB002121","2","0"
"8230DB002121","8230DB002126","2","0"
"8230DB002124","8230DB002123","2","0"
"8230DB002123","8230DB002124","2","0"
"8230DB002136","8230DB002153","2","0"
"8230DB002129","8230DB002118","2","0"
"8230DB002133","8230DB006013","2","0"
"8230DB006013","8230DB002133","2","0"
"8230DB002213","8230DB002239","2","90"
"8230DB002213","8230B1025101","2","90"
"8230DB002212","8230DB004361","2","60"
"8230DB002208","8230DB002204","2","0"
"8230DB002223","8230DB003372","2","300"
"8230DB002223","8230DB003367","2","300"
"8230DB002223","8230DB002229","2","60"
"8230DB002223","8230DB002224","2","120"
"8230DB002224","8230DB003372","2","180"
"8230DB002224","8230DB003367","2","180"
"8230DB002224","8230DB002229","2","120"
"8230DB002224","8230DB002223","2","120"
"8230DB002218","8230DB002232","2","120"
"8230DB002219","8230DB002233","2","60"
"8230DB002219","8230DB003365","2","180"
"8230DB002219","8230DB003374","2","180"
"8230DB003365","8230DB002233","2","240"
"8230DB003365","8230DB002219","2","180"
"8230DB003365","8230DB003374","2","0"
"8230DB002204","8230DB002208","2","0"
"8230DB002168","8230DB004534","2","0"
"8230DB004534","8230DB002168","2","0"
"8230DB002162","8230DB002170","2","0"
"8230DB002169","8230DB002163","2","0"
"8230DB002170","8230DB002162","2","0"
"8230DB003418","8230DB002166","2","0"
"8230DB002166","8230DB003418","2","0"
"8230DB002163","8230DB002169","2","0"
"8230DB002164","8230DB004762","2","0"
"8230DB002176","8230B1360501","2","0"
"8220DB000309","8220DB004854","2","0"
"8220DB004854","8220DB000309","2","0"
"8220DB000307","8220DB004855","2","0"
"8220DB004855","8220DB000307","2","0"
"8220DB004891","8220DB000134","2","60"
"8220DB004934","8220DB004502","2","0"
"8220DB004502","8220DB004934","2","0"
"8220DB004856","8220DB001440","2","0"
"8220DB001440","8220DB004856","2","0"
"8220DB004788","8220DB004369","2","0"
"8220DB004785","8220DB004784","2","0"
"8220DB004784","8220DB004785","2","0"
"8220DB004791","8220DB004390","2","60"
"8220DB004791","8220DB000529","2","120"
"8220DB004792","8220DB000674","2","540"
"8220DB004794","8220DB000613","2","150"
"8220DB004794","8220DB000525","2","150"
"8220DB005060","8220DB006078","2","0"
"8220DB005061","8220DB005174","2","0"
"8220DB005174","8220DB005061","2","0"
"8220DB006078","8220DB005060","2","0"
"8240DB005055","8240DB000989","2","0"
"8240DB005055","8240DB000976","2","60"
"8240DB000989","8240DB005055","2","0"
"8240DB000989","8240DB000976","2","60"
"8220DB000254","8220DB004597","2","0"
"8220DB004597","8220DB000254","2","0"
"8220DB005144","8220DB005147","2","0"
"8220DB005145","8220DB000284","2","0"
"8220DB000284","8220DB005145","2","0"
"8220DB005147","8220DB005144","2","0"
"8220DB005148","8220DB003356","2","0"
"8220DB005141","8220DB001767","2","60"
"8220DB005099","8220DB002312","2","0"
"8220DB005140","8220DB000497","2","360"
"8220DB005140","8220B1351201","2","360"
"8220DB005140","8220DB004415","2","360"
"8220DB005140","8220DB001500","2","360"
"8220DB000803","8220DB000809","2","0"
"8220DB005007","8220DB004414","2","60"
"8220DB005006","8220DB005009","2","0"
"8220DB005009","8220DB005006","2","0"
"8220DB004524","8220DB004526","2","0"
"8220DB004526","8220DB004524","2","0"
"8220DB001170","8220DB002481","2","720"
"8220DB001170","8220DB002476","2","720"
"8220DB001170","8220DB004527","2","0"
"8220DB001170","8220DB001077","2","60"
"8220DB004527","8220DB002481","2","720"
"8220DB004527","8220DB002476","2","720"
"8220DB004527","8220DB001170","2","0"
"8220DB004527","8220DB001077","2","60"
"8220DB004528","8220DB001069","2","636"
"8220DB004528","8220DB001076","2","636"
"8220DB004528","8220DB001018","2","186"
"8220DB004528","8220DB001071","2","186"
"8220DB004542","8220DB004543","2","0"
"8220DB004543","8220DB004542","2","0"
"8220DB001523","8220DB004546","2","0"
"8220DB004546","8220DB001523","2","0"
"8220DB004500","8220DB004935","2","0"
"8220DB004501","8220DB004481","2","0"
"8220DB004495","8220DB000336","2","132"
"8220DB000271","8220DB000265","2","420"
"8220DB000271","8220DB000261","2","540"
"8220DB004518","8220DB000522","2","270"
"8220DB001254","8220DB004698","2","0"
"8220DB004698","8220DB001254","2","0"
"8220DB004694","8220DB004697","2","0"
"8220DB004694","8220DB001249","2","246"
"8220DB004694","8220DB000967","2","180"
"8220DB004697","8220DB004694","2","0"
"8220DB004697","8220DB001249","2","246"
"8220DB004697","8220DB000967","2","180"
"8220DB000272","8220DB001184","2","480"
"8220DB000272","8220DB000620","2","480"
"8220DB000272","8220DB004380","2","480"
"8220DB000272","8220DB000270","2","0"
"8220DB000272","8220DB004725","2","0"
"8220DB000272","8220DB006059","2","180"
"8220DB000272","8220DB000274","2","180"
"8220DB000272","8220DB000279","2","180"
"8220DB000272","8220DB006004","2","240"
"8220DB000272","8220DB000281","2","120"
"8220DB000272","8220DB000277","2","120"
"8220DB000272","8220DB000292","2","420"
"8220DB000272","8220DB000289","2","420"
"8220DB000270","8220DB001184","2","480"
"8220DB000270","8220DB000620","2","480"
"8220DB000270","8220DB004380","2","480"
"8220DB000270","8220DB000272","2","0"
"8220DB000270","8220DB004725","2","0"
"8220DB000270","8220DB006059","2","180"
"8220DB000270","8220DB000274","2","180"
"8220DB000270","8220DB000279","2","180"
"8220DB000270","8220DB006004","2","240"
"8220DB000270","8220DB000281","2","120"
"8220DB000270","8220DB000277","2","120"
"8220DB000270","8220DB000292","2","420"
"8220DB000270","8220DB000289","2","420"
"8220DB004725","8220DB001184","2","480"
"8220DB004725","8220DB000620","2","480"
"8220DB004725","8220DB004380","2","480"
"8220DB004725","8220DB000272","2","0"
"8220DB004725","8220DB000270","2","0"
"8220DB004725","8220DB006059","2","180"
"8220DB004725","8220DB000274","2","180"
"8220DB004725","8220DB000279","2","180"
"8220DB004725","8220DB006004","2","240"
"8220DB004725","8220DB000281","2","120"
"8220DB004725","8220DB000277","2","120"
"8220DB004725","8220DB000292","2","420"
"8220DB004725","8220DB000289","2","420"
"8220DB004726","8220DB000004","2","300"
"8220DB004726","8220DB000007","2","300"
"8220DB004726","8220DB000265","2","240"
"8220DB004726","8220DB000264","2","180"
"8220DB004726","8220DB000261","2","120"
"8220DB004726","8220DB000263","2","120"
"8220DB004726","8220DB000262","2","120"
"8220DB004726","8220DB000010","2","240"
"8220DB004726","8220DB000008","2","240"
"8220DB004726","8220DB000006","2","300"
"8220DB004726","8220B1349901","2","180"
"8220DB004726","8220DB000003","2","300"
"8220DB004726","8220DB007615","2","300"
"8220DB000004","8220DB004726","2","300"
"8220DB000004","8220DB000007","2","0"
"8220DB000004","8220DB000265","2","300"
"8220DB000004","8220DB000264","2","300"
"8220DB000004","8220DB000261","2","300"
"8220DB000004","8220DB000263","2","300"
"8220DB000004","8220DB000262","2","300"
"8220DB000004","8220DB000281","2","240"
"8220DB000004","8220DB000010","2","120"
"8220DB000004","8220DB000008","2","120"
"8220DB000004","8220DB000006","2","120"
"8220DB000004","8220B1349901","2","300"
"8220DB000004","8220DB000003","2","120"
"8220DB000004","8220DB007615","2","0"
"8220DB000007","8220DB004726","2","300"
"8220DB000007","8220DB000004","2","0"
"8220DB000007","8220DB000265","2","300"
"8220DB000007","8220DB000264","2","300"
"8220DB000007","8220DB000261","2","300"
"8220DB000007","8220DB000263","2","300"
"8220DB000007","8220DB000262","2","300"
"8220DB000007","8220DB000281","2","240"
"8220DB000007","8220DB000010","2","120"
"8220DB000007","8220DB000008","2","120"
"8220DB000007","8220DB000006","2","120"
"8220DB000007","8220B1349901","2","300"
"8220DB000007","8220DB000003","2","120"
"8220DB000007","8220DB007615","2","0"
"8220DB000329","8220DB007392","2","0"
"8220DB000329","8220DB000326","2","0"
"8220DB000329","8220DB000328","2","0"
"8220DB000329","8220DB004720","2","0"
"8220DB000329","8220DB000325","2","0"
"8220DB000329","8220DB000335","2","180"
"8220DB000329","8220DB000405","2","600"
"8220DB000329","8220DB000406","2","600"
"8220DB000329","8220DB000320","2","300"
"8220DB000329","8220DB000317","2","300"
"8220DB000329","8220DB000319","2","300"
"8220DB000329","8220DB000621","2","600"
"8220DB000329","8220B1351001","2","240"
"8220DB000329","8220B1350001","2","600"
"8220DB000329","8220DB000496","2","600"
"8220DB000329","8220DB000342","2","360"
"8220DB000329","8220DB001359","2","360"
"8220DB000329","8220DB004522","2","360"
"8220DB000329","8220DB001279","2","360"
"8220DB000329","8220DB001278","2","360"
"8220DB000329","8220DB004521","2","360"
"8220DB007392","8220DB000329","2","0"
"8220DB007392","8220DB000326","2","0"
"8220DB007392","8220DB000328","2","0"
"8220DB007392","8220DB004720","2","0"
"8220DB007392","8220DB000325","2","0"
"8220DB007392","8220DB000335","2","180"
"8220DB007392","8220DB000405","2","600"
"8220DB007392","8220DB000406","2","600"
"8220DB007392","8220DB000320","2","300"
"8220DB007392","8220DB000317","2","300"
"8220DB007392","8220DB000319","2","300"
"8220DB007392","8220DB000621","2","600"
"8220DB007392","8220B1351001","2","240"
"8220DB007392","8220B1350001","2","600"
"8220DB007392","8220DB000496","2","600"
"8220DB007392","8220DB000342","2","360"
"8220DB007392","8220DB001359","2","360"
"8220DB007392","8220DB004522","2","360"
"8220DB007392","8220DB001279","2","360"
"8220DB007392","8220DB001278","2","360"
"8220DB007392","8220DB004521","2","360"
"8220DB000326","8220DB000329","2","0"
"8220DB000326","8220DB007392","2","0"
"8220DB000326","8220DB000328","2","0"
"8220DB000326","8220DB004720","2","0"
"8220DB000326","8220DB000325","2","0"
"8220DB000326","8220DB000335","2","180"
"8220DB000326","8220DB000405","2","600"
"8220DB000326","8220DB000406","2","600"
"8220DB000326","8220DB000320","2","300"
"8220DB000326","8220DB000317","2","300"
"8220DB000326","8220DB000319","2","300"
"8220DB000326","8220DB000621","2","600"
"8220DB000326","8220B1351001","2","240"
"8220DB000326","8220B1350001","2","600"
"8220DB000326","8220DB000496","2","600"
"8220DB000326","8220DB000342","2","360"
"8220DB000326","8220DB001359","2","360"
"8220DB000326","8220DB004522","2","360"
"8220DB000326","8220DB001279","2","360"
"8220DB000326","8220DB001278","2","360"
"8220DB000326","8220DB004521","2","360"
"8220DB000328","8220DB000329","2","0"
