service_id,date,exception_type
"TA+b00f8","20220308","2"
"TA+b00f8","20220309","2"
"TA+b00f8","20220310","2"
"TA+b00f8","20220312","2"
"TA+b00f8","20220314","2"
"TA+b00f8","20220315","2"
"TA+b00f8","20220316","2"
"TA+b00f8","20220317","2"
"TA+b00f8","20220319","2"
"TA+b00f8","20220321","2"
"TA+b00f8","20220322","2"
"TA+b00f8","20220323","2"
"TA+b00f8","20220324","2"
"TA+b00f8","20220326","2"
"TA+b00f8","20220328","2"
"TA+b00f8","20220329","2"
"TA+b00f8","20220330","2"
"TA+b00f8","20220331","2"
"TA+b00f8","20220402","2"
"TA+b00f8","20220404","2"
"TA+b00f8","20220405","2"
"TA+b00f8","20220406","2"
"TA+b00f8","20220407","2"
"TA+b00f8","20220409","2"
"TA+b00f8","20220411","2"
"TA+b00f8","20220412","2"
"TA+b00f8","20220413","2"
"TA+b00f8","20220414","2"
"TA+b00f8","20220416","2"
"TA+b00f8","20220418","2"
"TA+b00f8","20220419","2"
"TA+b00f8","20220420","2"
"TA+b00f8","20220421","2"
"TA+b00f8","20220423","2"
"TA+b00f8","20220425","2"
"TA+b00f8","20220426","2"
"TA+b00f8","20220427","2"
"TA+b00f8","20220428","2"
"TA+b00f8","20220430","2"
"TA+b00f8","20220502","2"
"TA+b00f8","20220503","2"
"TA+b00f8","20220504","2"
"TA+b00f8","20220505","2"
"TA+b00f8","20220507","2"
"TA+b00f8","20220509","2"
"TA+b00f8","20220510","2"
"TA+b00f8","20220511","2"
"TA+b00f8","20220512","2"
"TA+b00f8","20220514","2"
"TA+b00f8","20220516","2"
"TA+b00f8","20220517","2"
"TA+b00f8","20220518","2"
"TA+b00f8","20220519","2"
"TA+b00f8","20220521","2"
"TA+b00f8","20220523","2"
"TA+b00f8","20220524","2"
"TA+b00f8","20220525","2"
"TA+b00f8","20220526","2"
"TA+b00f8","20220528","2"
"TA+b00f8","20220530","2"
"TA+b00f8","20220531","2"
"TA+b00f8","20220601","2"
"TA+b00f8","20220602","2"
"TA+b00f8","20220604","2"
"TA+b00f8","20220606","2"
"TA+b00f8","20220607","2"
"TA+b00f8","20220608","2"
"TA+b00f8","20220609","2"
"TA+b00f8","20220611","2"
"TA+b00f8","20220613","2"
"TA+b00f8","20220614","2"
"TA+b00f8","20220615","2"
"TA+b00f8","20220616","2"
"TA+b00f8","20220618","2"
"TA+b00f8","20220620","2"
"TA+b00f8","20220621","2"
"TA+b00f8","20220622","2"
"TA+b00f8","20220623","2"
"TA+b00f8","20220625","2"
"TA+b00f8","20220627","2"
"TA+b00f8","20220628","2"
"TA+b00f8","20220629","2"
"TA+b00f8","20220630","2"
"TA+b00f8","20220702","2"
"TA+b00f8","20220704","2"
"TA+b00f8","20220705","2"
"TA+b00f8","20220706","2"
"TA+b00f8","20220707","2"
"TA+b00f8","20220709","2"
"TA+b00f8","20220711","2"
"TA+b00f8","20220712","2"
"TA+b00f8","20220713","2"
"TA+b00f8","20220714","2"
"TA+b00f8","20220716","2"
"TA+b00f8","20220718","2"
"TA+b00f8","20220719","2"
"TA+b00f8","20220720","2"
"TA+b00f8","20220721","2"
"TA+b00f8","20220723","2"
"TA+b00f8","20220725","2"
"TA+b00f8","20220726","2"
"TA+b00f8","20220727","2"
"TA+b00f8","20220728","2"
"TA+b00f8","20220730","2"
"TA+b00f8","20220801","2"
"TA+b00f8","20220802","2"
"TA+b00f8","20220803","2"
"TA+b00f8","20220804","2"
"TA+b00f8","20220806","2"
"TA+b00f8","20220808","2"
"TA+b00f8","20220809","2"
"TA+b00f8","20220810","2"
"TA+b00f8","20220811","2"
"TA+b00f8","20220813","2"
"TA+b00f8","20220815","2"
"TA+b00f8","20220816","2"
"TA+b00f8","20220817","2"
"TA+b00f8","20220818","2"
"TA+b00f8","20220820","2"
"TA+b00f8","20220822","2"
"TA+b00f8","20220823","2"
"TA+b00f8","20220824","2"
"TA+b00f8","20220825","2"
"TA+b00f8","20220827","2"
"TA+b00f8","20220829","2"
"TA+b00f8","20220830","2"
"TA+b00f8","20220831","2"
"TA+b00f8","20220901","2"
"TA+b00f8","20220903","2"
"TA+b00f8","20220905","2"
"TA+b00f8","20220906","2"
"TA+b00f8","20220907","2"
"TA+b00f8","20220908","2"
"TA+b00f8","20220910","2"
"TA+b00f8","20220912","2"
"TA+b00f8","20220913","2"
"TA+b00f8","20220914","2"
"TA+b00f8","20220915","2"
"TA+b00f8","20220917","2"
"TA+b00f8","20220919","2"
"TA+b00f8","20220920","2"
"TA+b00f8","20220921","2"
"TA+b00f8","20220922","2"
"TA+b00f8","20220924","2"
"TA+b00f8","20220926","2"
"TA+b00f8","20220927","2"
"TA+b00f8","20220928","2"
"TA+b00f8","20220929","2"
"TA+b00f8","20221001","2"
"TA+b00f8","20221003","2"
"TA+b00fh","20211008","2"
"TA+b00fh","20211015","2"
"TA+b00fh","20211022","2"
"TA+b00fh","20211105","2"
"TA+b00fh","20211112","2"
"TA+b00fh","20211119","2"
"TA+b00fh","20211126","2"
"TA+b00fh","20211203","2"
"TA+b00fh","20211210","2"
"TA+b00fh","20211217","2"
"TA+b00fh","20211224","2"
"TA+b00fh","20211231","2"
"TA+b00fh","20220107","2"
"TA+b00fh","20220114","2"
"TA+b00fh","20220121","2"
"TA+b00fh","20220128","2"
"TA+b00fh","20220204","2"
"TA+b00fh","20220211","2"
"TA+b00fh","20220218","2"
"TA+b00fh","20220225","2"
"TA+b00fh","20220304","2"
"TA+b00fh","20220311","2"
"TA+b00fh","20220318","2"
"TA+b00fh","20220325","2"
"TA+b00fh","20220401","2"
"TA+b00fh","20220408","2"
"TA+b00fh","20220415","2"
"TA+b00fh","20220422","2"
"TA+b00fh","20220429","2"
"TA+b00fh","20220506","2"
"TA+b00fh","20220513","2"
"TA+b00fh","20220520","2"
"TA+b00fh","20220527","2"
"TA+b00fh","20220603","2"
"TA+b00fh","20220610","2"
"TA+b00fh","20220617","2"
"TA+b00fh","20220624","2"
"TA+b00fh","20220701","2"
"TA+b00fh","20220708","2"
"TA+b00fh","20220715","2"
"TA+b00fh","20220722","2"
"TA+b00fh","20220729","2"
"TA+b00fh","20220805","2"
"TA+b00fh","20220812","2"
"TA+b00fh","20220819","2"
"TA+b00fh","20220826","2"
"TA+b00fh","20220902","2"
"TA+b00fh","20220909","2"
"TA+b00fh","20220916","2"
"TA+b00fh","20220923","2"
"TA+b00fh","20220930","2"
"TA+b00fv","20211025","2"
"TA+b00fv","20211213","2"
"TA+b00fv","20211214","2"
"TA+b00fv","20211215","2"
"TA+b00fv","20211216","2"
"TA+b00fv","20211220","2"
"TA+b00fv","20211221","2"
"TA+b00fv","20211222","2"
"TA+b00fv","20211223","2"
"TA+b00fv","20211227","2"
"TA+b00fv","20211228","2"
"TA+b00fv","20211229","2"
"TA+b00fv","20211230","2"
"TA+b00fv","20220103","2"
"TA+b00fv","20220104","2"
"TA+b00fv","20220105","2"
"TA+b00fv","20220106","2"
"TA+b00fv","20220110","2"
"TA+b00fv","20220111","2"
"TA+b00fv","20220112","2"
"TA+b00fv","20220113","2"
"TA+b00fv","20220117","2"
"TA+b00fv","20220118","2"
"TA+b00fv","20220119","2"
"TA+b00fv","20220120","2"
"TA+b00fv","20220124","2"
"TA+b00fv","20220125","2"
"TA+b00fv","20220126","2"
"TA+b00fv","20220127","2"
"TA+b00fv","20220131","2"
"TA+b00fv","20220201","2"
"TA+b00fv","20220202","2"
"TA+b00fv","20220203","2"
"TA+b00fv","20220207","2"
"TA+b00fv","20220208","2"
"TA+b00fv","20220209","2"
"TA+b00fv","20220210","2"
"TA+b00fv","20220214","2"
"TA+b00fv","20220215","2"
"TA+b00fv","20220216","2"
"TA+b00fv","20220217","2"
"TA+b00fv","20220221","2"
"TA+b00fv","20220222","2"
"TA+b00fv","20220223","2"
"TA+b00fv","20220224","2"
"TA+b00fv","20220228","2"
"TA+b00fv","20220301","2"
"TA+b00fv","20220302","2"
"TA+b00fv","20220303","2"
"TA+b00fv","20220307","2"
"TA+b00fv","20220308","2"
"TA+b00fv","20220309","2"
"TA+b00fv","20220310","2"
"TA+b00fv","20220314","2"
"TA+b00fv","20220315","2"
"TA+b00fv","20220316","2"
"TA+b00fv","20220317","2"
"TA+b00fv","20220321","2"
"TA+b00fv","20220322","2"
"TA+b00fv","20220323","2"
"TA+b00fv","20220324","2"
"TA+b00fv","20220328","2"
"TA+b00fv","20220329","2"
"TA+b00fv","20220330","2"
"TA+b00fv","20220331","2"
"TA+b00fv","20220404","2"
"TA+b00fv","20220405","2"
"TA+b00fv","20220406","2"
"TA+b00fv","20220407","2"
"TA+b00fv","20220411","2"
"TA+b00fv","20220412","2"
"TA+b00fv","20220413","2"
"TA+b00fv","20220414","2"
"TA+b00fv","20220418","2"
"TA+b00fv","20220419","2"
"TA+b00fv","20220420","2"
"TA+b00fv","20220421","2"
"TA+b00fv","20220425","2"
"TA+b00fv","20220426","2"
"TA+b00fv","20220427","2"
"TA+b00fv","20220428","2"
"TA+b00fv","20220502","2"
"TA+b00fv","20220503","2"
"TA+b00fv","20220504","2"
"TA+b00fv","20220505","2"
"TA+b00fv","20220509","2"
"TA+b00fv","20220510","2"
"TA+b00fv","20220511","2"
"TA+b00fv","20220512","2"
"TA+b00fv","20220516","2"
"TA+b00fv","20220517","2"
"TA+b00fv","20220518","2"
"TA+b00fv","20220519","2"
"TA+b00fv","20220523","2"
"TA+b00fv","20220524","2"
"TA+b00fv","20220525","2"
"TA+b00fv","20220526","2"
"TA+b00fv","20220530","2"
"TA+b00fv","20220531","2"
"TA+b00fv","20220601","2"
"TA+b00fv","20220602","2"
"TA+b00fv","20220606","2"
"TA+b00fv","20220607","2"
"TA+b00fv","20220608","2"
"TA+b00fv","20220609","2"
"TA+b00fv","20220613","2"
"TA+b00fv","20220614","2"
"TA+b00fv","20220615","2"
"TA+b00fv","20220616","2"
"TA+b00fv","20220620","2"
"TA+b00fv","20220621","2"
"TA+b00fv","20220622","2"
"TA+b00fv","20220623","2"
"TA+b00fv","20220627","2"
"TA+b00fv","20220628","2"
"TA+b00fv","20220629","2"
"TA+b00fv","20220630","2"
"TA+b00fv","20220704","2"
"TA+b00fv","20220705","2"
"TA+b00fv","20220706","2"
"TA+b00fv","20220707","2"
"TA+b00fv","20220711","2"
"TA+b00fv","20220712","2"
"TA+b00fv","20220713","2"
"TA+b00fv","20220714","2"
"TA+b00fv","20220718","2"
"TA+b00fv","20220719","2"
"TA+b00fv","20220720","2"
"TA+b00fv","20220721","2"
"TA+b00fv","20220725","2"
"TA+b00fv","20220726","2"
"TA+b00fv","20220727","2"
"TA+b00fv","20220728","2"
"TA+b00fv","20220801","2"
"TA+b00fv","20220802","2"
"TA+b00fv","20220803","2"
"TA+b00fv","20220804","2"
"TA+b00fv","20220808","2"
"TA+b00fv","20220809","2"
"TA+b00fv","20220810","2"
"TA+b00fv","20220811","2"
"TA+b00fv","20220815","2"
"TA+b00fv","20220816","2"
"TA+b00fv","20220817","2"
"TA+b00fv","20220818","2"
"TA+b00fv","20220822","2"
"TA+b00fv","20220823","2"
"TA+b00fv","20220824","2"
"TA+b00fv","20220825","2"
"TA+b00fv","20220829","2"
"TA+b00fv","20220830","2"
"TA+b00fv","20220831","2"
"TA+b00fv","20220901","2"
"TA+b00fv","20220905","2"
"TA+b00fv","20220906","2"
"TA+b00fv","20220907","2"
"TA+b00fv","20220908","2"
"TA+b00fv","20220912","2"
"TA+b00fv","20220913","2"
"TA+b00fv","20220914","2"
"TA+b00fv","20220915","2"
"TA+b00fv","20220919","2"
"TA+b00fv","20220920","2"
"TA+b00fv","20220921","2"
"TA+b00fv","20220922","2"
"TA+b00fv","20220926","2"
"TA+b00fv","20220927","2"
"TA+b00fv","20220928","2"
"TA+b00fv","20220929","2"
"TA+b00fv","20221003","2"
"TA+b00fw","20211025","2"
"TA+b00fw","20211111","2"
"TA+b00fw","20211213","2"
"TA+b00fw","20211214","2"
"TA+b00fw","20211215","2"
"TA+b00fw","20211216","2"
"TA+b00fw","20211217","2"
"TA+b00fw","20211220","2"
"TA+b00fw","20211221","2"
"TA+b00fw","20211222","2"
"TA+b00fw","20211223","2"
"TA+b00fw","20211224","2"
"TA+b00fw","20211227","2"
"TA+b00fw","20211228","2"
"TA+b00fw","20211229","2"
"TA+b00fw","20211230","2"
"TA+b00fw","20211231","2"
"TA+b00fw","20220103","2"
"TA+b00fw","20220104","2"
"TA+b00fw","20220105","2"
"TA+b00fw","20220106","2"
"TA+b00fw","20220107","2"
"TA+b00fw","20220110","2"
"TA+b00fw","20220111","2"
"TA+b00fw","20220112","2"
"TA+b00fw","20220113","2"
"TA+b00fw","20220114","2"
"TA+b00fw","20220117","2"
"TA+b00fw","20220118","2"
"TA+b00fw","20220119","2"
"TA+b00fw","20220120","2"
"TA+b00fw","20220121","2"
"TA+b00fw","20220124","2"
"TA+b00fw","20220125","2"
"TA+b00fw","20220126","2"
"TA+b00fw","20220127","2"
"TA+b00fw","20220128","2"
"TA+b00fw","20220131","2"
"TA+b00fw","20220201","2"
"TA+b00fw","20220202","2"
"TA+b00fw","20220203","2"
"TA+b00fw","20220204","2"
"TA+b00fw","20220207","2"
"TA+b00fw","20220208","2"
"TA+b00fw","20220209","2"
"TA+b00fw","20220210","2"
"TA+b00fw","20220211","2"
"TA+b00fw","20220214","2"
"TA+b00fw","20220215","2"
"TA+b00fw","20220216","2"
"TA+b00fw","20220217","2"
"TA+b00fw","20220218","2"
"TA+b00fw","20220221","2"
"TA+b00fw","20220222","2"
"TA+b00fw","20220223","2"
"TA+b00fw","20220224","2"
"TA+b00fw","20220225","2"
"TA+b00fw","20220228","2"
"TA+b00fw","20220301","2"
"TA+b00fw","20220302","2"
"TA+b00fw","20220303","2"
"TA+b00fw","20220304","2"
"TA+b00fw","20220307","2"
"TA+b00fw","20220308","2"
"TA+b00fw","20220309","2"
"TA+b00fw","20220310","2"
"TA+b00fw","20220311","2"
"TA+b00fw","20220314","2"
"TA+b00fw","20220315","2"
"TA+b00fw","20220316","2"
"TA+b00fw","20220317","2"
"TA+b00fw","20220318","2"
"TA+b00fw","20220321","2"
"TA+b00fw","20220322","2"
"TA+b00fw","20220323","2"
"TA+b00fw","20220324","2"
"TA+b00fw","20220325","2"
"TA+b00fw","20220328","2"
"TA+b00fw","20220329","2"
"TA+b00fw","20220330","2"
"TA+b00fw","20220331","2"
"TA+b00fw","20220401","2"
"TA+b00fw","20220404","2"
"TA+b00fw","20220405","2"
"TA+b00fw","20220406","2"
"TA+b00fw","20220407","2"
"TA+b00fw","20220408","2"
"TA+b00fw","20220411","2"
"TA+b00fw","20220412","2"
"TA+b00fw","20220413","2"
"TA+b00fw","20220414","2"
"TA+b00fw","20220415","2"
"TA+b00fw","20220418","2"
"TA+b00fw","20220419","2"
"TA+b00fw","20220420","2"
"TA+b00fw","20220421","2"
"TA+b00fw","20220422","2"
"TA+b00fw","20220425","2"
"TA+b00fw","20220426","2"
"TA+b00fw","20220427","2"
"TA+b00fw","20220428","2"
"TA+b00fw","20220429","2"
"TA+b00fw","20220502","2"
"TA+b00fw","20220503","2"
"TA+b00fw","20220504","2"
"TA+b00fw","20220505","2"
"TA+b00fw","20220506","2"
"TA+b00fw","20220509","2"
"TA+b00fw","20220510","2"
"TA+b00fw","20220511","2"
"TA+b00fw","20220512","2"
"TA+b00fw","20220513","2"
"TA+b00fw","20220516","2"
"TA+b00fw","20220517","2"
"TA+b00fw","20220518","2"
"TA+b00fw","20220519","2"
"TA+b00fw","20220520","2"
"TA+b00fw","20220523","2"
"TA+b00fw","20220524","2"
"TA+b00fw","20220525","2"
"TA+b00fw","20220526","2"
"TA+b00fw","20220527","2"
"TA+b00fw","20220530","2"
"TA+b00fw","20220531","2"
"TA+b00fw","20220601","2"
"TA+b00fw","20220602","2"
"TA+b00fw","20220603","2"
"TA+b00fw","20220606","2"
"TA+b00fw","20220607","2"
"TA+b00fw","20220608","2"
"TA+b00fw","20220609","2"
"TA+b00fw","20220610","2"
"TA+b00fw","20220613","2"
"TA+b00fw","20220614","2"
"TA+b00fw","20220615","2"
"TA+b00fw","20220616","2"
"TA+b00fw","20220617","2"
"TA+b00fw","20220620","2"
"TA+b00fw","20220621","2"
"TA+b00fw","20220622","2"
"TA+b00fw","20220623","2"
"TA+b00fw","20220624","2"
"TA+b00fw","20220627","2"
"TA+b00fw","20220628","2"
"TA+b00fw","20220629","2"
"TA+b00fw","20220630","2"
"TA+b00fw","20220701","2"
"TA+b00fw","20220704","2"
"TA+b00fw","20220705","2"
"TA+b00fw","20220706","2"
"TA+b00fw","20220707","2"
"TA+b00fw","20220708","2"
"TA+b00fw","20220711","2"
"TA+b00fw","20220712","2"
"TA+b00fw","20220713","2"
"TA+b00fw","20220714","2"
"TA+b00fw","20220715","2"
"TA+b00fw","20220718","2"
"TA+b00fw","20220719","2"
"TA+b00fw","20220720","2"
"TA+b00fw","20220721","2"
"TA+b00fw","20220722","2"
"TA+b00fw","20220725","2"
"TA+b00fw","20220726","2"
"TA+b00fw","20220727","2"
"TA+b00fw","20220728","2"
"TA+b00fw","20220729","2"
"TA+b00fw","20220801","2"
"TA+b00fw","20220802","2"
"TA+b00fw","20220803","2"
"TA+b00fw","20220804","2"
"TA+b00fw","20220805","2"
"TA+b00fw","20220808","2"
"TA+b00fw","20220809","2"
"TA+b00fw","20220810","2"
"TA+b00fw","20220811","2"
"TA+b00fw","20220812","2"
"TA+b00fw","20220815","2"
"TA+b00fw","20220816","2"
"TA+b00fw","20220817","2"
"TA+b00fw","20220818","2"
"TA+b00fw","20220819","2"
"TA+b00fw","20220822","2"
"TA+b00fw","20220823","2"
"TA+b00fw","20220824","2"
"TA+b00fw","20220825","2"
"TA+b00fw","20220826","2"
"TA+b00fw","20220829","2"
"TA+b00fw","20220830","2"
"TA+b00fw","20220831","2"
"TA+b00fw","20220901","2"
"TA+b00fw","20220902","2"
"TA+b00fw","20220905","2"
"TA+b00fw","20220906","2"
"TA+b00fw","20220907","2"
"TA+b00fw","20220908","2"
"TA+b00fw","20220909","2"
"TA+b00fw","20220912","2"
"TA+b00fw","20220913","2"
"TA+b00fw","20220914","2"
"TA+b00fw","20220915","2"
"TA+b00fw","20220916","2"
"TA+b00fw","20220919","2"
"TA+b00fw","20220920","2"
"TA+b00fw","20220921","2"
"TA+b00fw","20220922","2"
"TA+b00fw","20220923","2"
"TA+b00fw","20220926","2"
"TA+b00fw","20220927","2"
"TA+b00fw","20220928","2"
"TA+b00fw","20220929","2"
"TA+b00fw","20220930","2"
"TA+b00fw","20221003","2"
"TA+b00fy","20211012","2"
"TA+b00fy","20211025","2"
"TA+b00fy","20211111","2"
"TA+b00fy","20211213","2"
"TA+b00fy","20211214","2"
"TA+b00fy","20211215","2"
"TA+b00fy","20211216","2"
"TA+b00fy","20211217","2"
"TA+b00fy","20211220","2"
"TA+b00fy","20211221","2"
"TA+b00fy","20211222","2"
"TA+b00fy","20211223","2"
"TA+b00fy","20211224","2"
"TA+b00fy","20211227","2"
"TA+b00fy","20211228","2"
"TA+b00fy","20211229","2"
"TA+b00fy","20211230","2"
"TA+b00fy","20211231","2"
"TA+b00fy","20220103","2"
"TA+b00fy","20220104","2"
"TA+b00fy","20220105","2"
"TA+b00fy","20220106","2"
"TA+b00fy","20220107","2"
"TA+b00fy","20220110","2"
"TA+b00fy","20220111","2"
"TA+b00fy","20220112","2"
"TA+b00fy","20220113","2"
"TA+b00fy","20220114","2"
"TA+b00fy","20220117","2"
"TA+b00fy","20220118","2"
"TA+b00fy","20220119","2"
"TA+b00fy","20220120","2"
"TA+b00fy","20220121","2"
"TA+b00fy","20220124","2"
"TA+b00fy","20220125","2"
"TA+b00fy","20220126","2"
"TA+b00fy","20220127","2"
"TA+b00fy","20220128","2"
"TA+b00fy","20220131","2"
"TA+b00fy","20220201","2"
"TA+b00fy","20220202","2"
"TA+b00fy","20220203","2"
"TA+b00fy","20220204","2"
"TA+b00fy","20220207","2"
"TA+b00fy","20220208","2"
"TA+b00fy","20220209","2"
"TA+b00fy","20220210","2"
"TA+b00fy","20220211","2"
"TA+b00fy","20220214","2"
"TA+b00fy","20220215","2"
"TA+b00fy","20220216","2"
"TA+b00fy","20220217","2"
"TA+b00fy","20220218","2"
"TA+b00fy","20220221","2"
"TA+b00fy","20220222","2"
"TA+b00fy","20220223","2"
"TA+b00fy","20220224","2"
"TA+b00fy","20220225","2"
"TA+b00fy","20220228","2"
"TA+b00fy","20220301","2"
"TA+b00fy","20220302","2"
"TA+b00fy","20220303","2"
"TA+b00fy","20220304","2"
"TA+b00fy","20220307","2"
"TA+b00fy","20220308","2"
"TA+b00fy","20220309","2"
"TA+b00fy","20220310","2"
"TA+b00fy","20220311","2"
"TA+b00fy","20220314","2"
"TA+b00fy","20220315","2"
"TA+b00fy","20220316","2"
"TA+b00fy","20220317","2"
"TA+b00fy","20220318","2"
"TA+b00fy","20220321","2"
"TA+b00fy","20220322","2"
"TA+b00fy","20220323","2"
"TA+b00fy","20220324","2"
"TA+b00fy","20220325","2"
"TA+b00fy","20220328","2"
"TA+b00fy","20220329","2"
"TA+b00fy","20220330","2"
"TA+b00fy","20220331","2"
"TA+b00fy","20220401","2"
"TA+b00fy","20220404","2"
"TA+b00fy","20220405","2"
"TA+b00fy","20220406","2"
"TA+b00fy","20220407","2"
"TA+b00fy","20220408","2"
"TA+b00fy","20220411","2"
"TA+b00fy","20220412","2"
"TA+b00fy","20220413","2"
"TA+b00fy","20220414","2"
"TA+b00fy","20220415","2"
"TA+b00fy","20220418","2"
"TA+b00fy","20220419","2"
"TA+b00fy","20220420","2"
"TA+b00fy","20220421","2"
"TA+b00fy","20220422","2"
"TA+b00fy","20220425","2"
"TA+b00fy","20220426","2"
"TA+b00fy","20220427","2"
"TA+b00fy","20220428","2"
"TA+b00fy","20220429","2"
"TA+b00fy","20220502","2"
"TA+b00fy","20220503","2"
"TA+b00fy","20220504","2"
"TA+b00fy","20220505","2"
"TA+b00fy","20220506","2"
"TA+b00fy","20220509","2"
"TA+b00fy","20220510","2"
"TA+b00fy","20220511","2"
"TA+b00fy","20220512","2"
"TA+b00fy","20220513","2"
"TA+b00fy","20220516","2"
"TA+b00fy","20220517","2"
"TA+b00fy","20220518","2"
"TA+b00fy","20220519","2"
"TA+b00fy","20220520","2"
"TA+b00fy","20220523","2"
"TA+b00fy","20220524","2"
"TA+b00fy","20220525","2"
"TA+b00fy","20220526","2"
"TA+b00fy","20220527","2"
"TA+b00fy","20220530","2"
"TA+b00fy","20220531","2"
"TA+b00fy","20220601","2"
"TA+b00fy","20220602","2"
"TA+b00fy","20220603","2"
"TA+b00fy","20220606","2"
"TA+b00fy","20220607","2"
"TA+b00fy","20220608","2"
"TA+b00fy","20220609","2"
"TA+b00fy","20220610","2"
"TA+b00fy","20220613","2"
"TA+b00fy","20220614","2"
"TA+b00fy","20220615","2"
"TA+b00fy","20220616","2"
"TA+b00fy","20220617","2"
"TA+b00fy","20220620","2"
"TA+b00fy","20220621","2"
"TA+b00fy","20220622","2"
"TA+b00fy","20220623","2"
"TA+b00fy","20220624","2"
"TA+b00fy","20220627","2"
"TA+b00fy","20220628","2"
"TA+b00fy","20220629","2"
"TA+b00fy","20220630","2"
"TA+b00fy","20220701","2"
"TA+b00fy","20220704","2"
"TA+b00fy","20220705","2"
"TA+b00fy","20220706","2"
"TA+b00fy","20220707","2"
"TA+b00fy","20220708","2"
"TA+b00fy","20220711","2"
"TA+b00fy","20220712","2"
"TA+b00fy","20220713","2"
"TA+b00fy","20220714","2"
"TA+b00fy","20220715","2"
"TA+b00fy","20220718","2"
"TA+b00fy","20220719","2"
"TA+b00fy","20220720","2"
"TA+b00fy","20220721","2"
"TA+b00fy","20220722","2"
"TA+b00fy","20220725","2"
"TA+b00fy","20220726","2"
"TA+b00fy","20220727","2"
"TA+b00fy","20220728","2"
"TA+b00fy","20220729","2"
"TA+b00fy","20220801","2"
"TA+b00fy","20220802","2"
"TA+b00fy","20220803","2"
"TA+b00fy","20220804","2"
"TA+b00fy","20220805","2"
"TA+b00fy","20220808","2"
"TA+b00fy","20220809","2"
"TA+b00fy","20220810","2"
"TA+b00fy","20220811","2"
"TA+b00fy","20220812","2"
"TA+b00fy","20220815","2"
"TA+b00fy","20220816","2"
"TA+b00fy","20220817","2"
"TA+b00fy","20220818","2"
"TA+b00fy","20220819","2"
"TA+b00fy","20220822","2"
"TA+b00fy","20220823","2"
"TA+b00fy","20220824","2"
"TA+b00fy","20220825","2"
"TA+b00fy","20220826","2"
"TA+b00fy","20220829","2"
"TA+b00fy","20220830","2"
"TA+b00fy","20220831","2"
"TA+b00fy","20220901","2"
"TA+b00fy","20220902","2"
"TA+b00fy","20220905","2"
"TA+b00fy","20220906","2"
"TA+b00fy","20220907","2"
"TA+b00fy","20220908","2"
"TA+b00fy","20220909","2"
"TA+b00fy","20220912","2"
"TA+b00fy","20220913","2"
"TA+b00fy","20220914","2"
"TA+b00fy","20220915","2"
"TA+b00fy","20220916","2"
"TA+b00fy","20220919","2"
"TA+b00fy","20220920","2"
"TA+b00fy","20220921","2"
"TA+b00fy","20220922","2"
"TA+b00fy","20220923","2"
"TA+b00fy","20220926","2"
"TA+b00fy","20220927","2"
"TA+b00fy","20220928","2"
"TA+b00fy","20220929","2"
"TA+b00fy","20220930","2"
"TA+b00fy","20221003","2"
"TA+b00g1","20211016","2"
"TA+b00g1","20211025","2"
"TA+b00g1","20211106","2"
"TA+b00g1","20211109","2"
"TA+b00g1","20211213","2"
"TA+b00g1","20211214","2"
"TA+b00g1","20211215","2"
"TA+b00g1","20211216","2"
"TA+b00g1","20211217","2"
"TA+b00g1","20211218","2"
"TA+b00g1","20211220","2"
"TA+b00g1","20211221","2"
"TA+b00g1","20211222","2"
"TA+b00g1","20211223","2"
"TA+b00g1","20211224","2"
"TA+b00g1","20211225","2"
"TA+b00g1","20211227","2"
"TA+b00g1","20211228","2"
"TA+b00g1","20211229","2"
"TA+b00g1","20211230","2"
"TA+b00g1","20211231","2"
"TA+b00g1","20220101","2"
"TA+b00g1","20220103","2"
"TA+b00g1","20220104","2"
"TA+b00g1","20220105","2"
"TA+b00g1","20220106","2"
"TA+b00g1","20220107","2"
"TA+b00g1","20220108","2"
"TA+b00g1","20220110","2"
"TA+b00g1","20220111","2"
"TA+b00g1","20220112","2"
"TA+b00g1","20220113","2"
"TA+b00g1","20220114","2"
"TA+b00g1","20220115","2"
"TA+b00g1","20220117","2"
"TA+b00g1","20220118","2"
"TA+b00g1","20220119","2"
"TA+b00g1","20220120","2"
"TA+b00g1","20220121","2"
"TA+b00g1","20220122","2"
"TA+b00g1","20220124","2"
"TA+b00g1","20220125","2"
"TA+b00g1","20220126","2"
"TA+b00g1","20220127","2"
"TA+b00g1","20220128","2"
"TA+b00g1","20220129","2"
"TA+b00g1","20220131","2"
"TA+b00g1","20220201","2"
"TA+b00g1","20220202","2"
"TA+b00g1","20220203","2"
"TA+b00g1","20220204","2"
"TA+b00g1","20220205","2"
"TA+b00g1","20220207","2"
"TA+b00g1","20220208","2"
"TA+b00g1","20220209","2"
"TA+b00g1","20220210","2"
"TA+b00g1","20220211","2"
"TA+b00g1","20220212","2"
"TA+b00g1","20220214","2"
"TA+b00g1","20220215","2"
"TA+b00g1","20220216","2"
"TA+b00g1","20220217","2"
"TA+b00g1","20220218","2"
"TA+b00g1","20220219","2"
"TA+b00g1","20220221","2"
"TA+b00g1","20220222","2"
"TA+b00g1","20220223","2"
"TA+b00g1","20220224","2"
"TA+b00g1","20220225","2"
"TA+b00g1","20220226","2"
"TA+b00g1","20220228","2"
"TA+b00g1","20220301","2"
"TA+b00g1","20220302","2"
"TA+b00g1","20220303","2"
"TA+b00g1","20220304","2"
"TA+b00g1","20220305","2"
